"item","category","company","number_per_case","metric","month","day","amount"
"Bombay Sapphire","gin","Southern",12,"order","6","25",2
"Bombay Sapphire","gin","Southern",12,"oh","6","25",13
"Bombay Sapphire","gin","Southern",12,"thru","6","25",3
"Bombay Sapphire","gin","Southern",12,"order","7","9",0
"Bombay Sapphire","gin","Southern",12,"oh","7","9",4
"Bombay Sapphire","gin","Southern",12,"thru","7","9",9
"Bombay Sapphire","gin","Southern",12,"order","7","16",NA
"Bombay Sapphire","gin","Southern",12,"oh","7","16",2
"Bombay Sapphire","gin","Southern",12,"thru","7","16",2
"Bombay Sapphire","gin","Southern",12,"order","7","23",NA
"Bombay Sapphire","gin","Southern",12,"oh","7","23",4
"Bombay Sapphire","gin","Southern",12,"thru","7","23",NA
"Bombay Sapphire","gin","Southern",12,"order","7","30",NA
"Bombay Sapphire","gin","Southern",12,"oh","7","30",6
"Bombay Sapphire","gin","Southern",12,"thru","7","30",NA
"Bombay Sapphire","gin","Southern",12,"order","8","6",NA
"Bombay Sapphire","gin","Southern",12,"oh","8","6",5
"Bombay Sapphire","gin","Southern",12,"thru","8","6",1
"Bombay Sapphire","gin","Southern",12,"order","8","13",NA
"Bombay Sapphire","gin","Southern",12,"oh","8","13",3
"Bombay Sapphire","gin","Southern",12,"thru","8","13",2
"Bombay Sapphire","gin","Southern",12,"order","8","20",7
"Bombay Sapphire","gin","Southern",12,"oh","8","20",2
"Bombay Sapphire","gin","Southern",12,"thru","8","20",8
"Bombay Sapphire","gin","Southern",12,"order","8","29",0
"Bombay Sapphire","gin","Southern",12,"oh","8","29",3
"Bombay Sapphire","gin","Southern",12,"thru","8","29",NA
"Bombay Sapphire","gin","Southern",12,"order","9","6",7
"Bombay Sapphire","gin","Southern",12,"oh","9","6",0
"Bombay Sapphire","gin","Southern",12,"thru","9","6",10
"Bombay Sapphire","gin","Southern",12,"order","9","12",0
"Bombay Sapphire","gin","Southern",12,"oh","9","12",6
"Bombay Sapphire","gin","Southern",12,"thru","9","12",NA
"Bombay Sapphire","gin","Southern",12,"order","9","26",0
"Bombay Sapphire","gin","Southern",12,"oh","9","26",4
"Bombay Sapphire","gin","Southern",12,"thru","9","26",2
"Bud Light","beer","Clare Rose",NA,"oh","leftover","2022",3
"Bud Light","beer","Clare Rose",NA,"opening","order","2023",73
"Bud Light","beer","Clare Rose",NA,"oh","4","30",29
"Bud Light","beer","Clare Rose",NA,"thru","4","30",47
"Bud Light","beer","Clare Rose",NA,"order","5","7",NA
"Bud Light","beer","Clare Rose",NA,"oh","5","7",21
"Bud Light","beer","Clare Rose",NA,"thru","5","7",8
"Bud Light","beer","Clare Rose",NA,"order","5","14",31
"Bud Light","beer","Clare Rose",NA,"oh","5","14",31
"Bud Light","beer","Clare Rose",NA,"thru","5","14",21
"Bud Light","beer","Clare Rose",NA,"order","5","21",44
"Bud Light","beer","Clare Rose",NA,"oh","5","21",63
"Bud Light","beer","Clare Rose",NA,"thru","5","21",12
"Bud Light","beer","Clare Rose",NA,"order","5","28",4
"Bud Light","beer","Clare Rose",NA,"oh","5","28",23
"Bud Light","beer","Clare Rose",NA,"thru","5","28",44
"Bud Light","beer","Clare Rose",NA,"order","6","4",22
"Bud Light","beer","Clare Rose",NA,"oh","6","4",29
"Bud Light","beer","Clare Rose",NA,"thru","6","4",16
"Bud Light","beer","Clare Rose",NA,"order","6","11",24
"Bud Light","beer","Clare Rose",NA,"oh","6","11",35
"Bud Light","beer","Clare Rose",NA,"thru","6","11",18
"Bud Light","beer","Clare Rose",NA,"order","6","18",36
"Bud Light","beer","Clare Rose",NA,"oh","6","18",55
"Bud Light","beer","Clare Rose",NA,"thru","6","18",16
"Bud Light","beer","Clare Rose",NA,"order","6","25",0
"Bud Light","beer","Clare Rose",NA,"oh","6","25",46
"Bud Light","beer","Clare Rose",NA,"thru","6","25",9
"Bud Light","beer","Clare Rose",NA,"order","7","9",29
"Bud Light","beer","Clare Rose",NA,"oh","7","9",32
"Bud Light","beer","Clare Rose",NA,"thru","7","9",43
"Bud Light","beer","Clare Rose",NA,"order","7","16",NA
"Bud Light","beer","Clare Rose",NA,"oh","7","16",51
"Bud Light","beer","Clare Rose",NA,"thru","7","16",NA
"Bud Light","beer","Clare Rose",NA,"order","7","23",NA
"Bud Light","beer","Clare Rose",NA,"oh","7","23",44
"Bud Light","beer","Clare Rose",NA,"thru","7","23",7
"Bud Light","beer","Clare Rose",NA,"order","7","30",NA
"Bud Light","beer","Clare Rose",NA,"oh","7","30",48
"Bud Light","beer","Clare Rose",NA,"thru","7","30",NA
"Bud Light","beer","Clare Rose",NA,"order","8","6",0
"Bud Light","beer","Clare Rose",NA,"oh","8","6",36
"Bud Light","beer","Clare Rose",NA,"thru","8","6",12
"Bud Light","beer","Clare Rose",NA,"order","8","13",15
"Bud Light","beer","Clare Rose",NA,"oh","8","13",48
"Bud Light","beer","Clare Rose",NA,"thru","8","13",3
"Bud Light","beer","Clare Rose",NA,"order","8","20",1
"Bud Light","beer","Clare Rose",NA,"oh","8","20",40
"Bud Light","beer","Clare Rose",NA,"thru","8","20",9
"Bud Light","beer","Clare Rose",NA,"order","8","29",0
"Bud Light","beer","Clare Rose",NA,"oh","8","29",26
"Bud Light","beer","Clare Rose",NA,"thru","8","29",14
"Bud Light","beer","Clare Rose",NA,"order","9","6",11
"Bud Light","beer","Clare Rose",NA,"oh","9","6",14
"Bud Light","beer","Clare Rose",NA,"thru","9","6",23
"Bud Light","beer","Clare Rose",NA,"order","9","12",0
"Bud Light","beer","Clare Rose",NA,"oh","9","12",15
"Bud Light","beer","Clare Rose",NA,"thru","9","12",NA
"Bud Light","beer","Clare Rose",NA,"order","9","26",0
"Bud Light","beer","Clare Rose",NA,"oh","9","26",12
"Bud Light","beer","Clare Rose",NA,"thru","9","26",3
"Bud Light Keg","keg","Clare Rose",NA,"oh","leftover","2022",2
"Bud Light Keg","keg","Clare Rose",NA,"opening","order","2023",6
"Bud Light Keg","keg","Clare Rose",NA,"oh","4","30",4
"Bud Light Keg","keg","Clare Rose",NA,"thru","4","30",4
"Bud Light Keg","keg","Clare Rose",NA,"order","5","7",NA
"Bud Light Keg","keg","Clare Rose",NA,"oh","5","7",4
"Bud Light Keg","keg","Clare Rose",NA,"thru","5","7",0
"Bud Light Keg","keg","Clare Rose",NA,"order","5","14",1
"Bud Light Keg","keg","Clare Rose",NA,"oh","5","14",6
"Bud Light Keg","keg","Clare Rose",NA,"thru","5","14",NA
"Bud Light Keg","keg","Clare Rose",NA,"order","5","21",3
"Bud Light Keg","keg","Clare Rose",NA,"oh","5","21",3
"Bud Light Keg","keg","Clare Rose",NA,"thru","5","21",6
"Bud Light Keg","keg","Clare Rose",NA,"order","5","28",6
"Bud Light Keg","keg","Clare Rose",NA,"oh","5","28",5
"Bud Light Keg","keg","Clare Rose",NA,"thru","5","28",4
"Bud Light Keg","keg","Clare Rose",NA,"order","6","4",NA
"Bud Light Keg","keg","Clare Rose",NA,"oh","6","4",5
"Bud Light Keg","keg","Clare Rose",NA,"thru","6","4",0
"Bud Light Keg","keg","Clare Rose",NA,"order","6","11",4
"Bud Light Keg","keg","Clare Rose",NA,"oh","6","11",8
"Bud Light Keg","keg","Clare Rose",NA,"thru","6","11",1
"Bud Light Keg","keg","Clare Rose",NA,"order","6","18",0
"Bud Light Keg","keg","Clare Rose",NA,"oh","6","18",8
"Bud Light Keg","keg","Clare Rose",NA,"thru","6","18",0
"Bud Light Keg","keg","Clare Rose",NA,"order","6","25",0
"Bud Light Keg","keg","Clare Rose",NA,"oh","6","25",9
"Bud Light Keg","keg","Clare Rose",NA,"thru","6","25",NA
"Bud Light Keg","keg","Clare Rose",NA,"order","7","9",3
"Bud Light Keg","keg","Clare Rose",NA,"oh","7","9",4
"Bud Light Keg","keg","Clare Rose",NA,"thru","7","9",8
"Bud Light Keg","keg","Clare Rose",NA,"order","7","16",NA
"Bud Light Keg","keg","Clare Rose",NA,"oh","7","16",3
"Bud Light Keg","keg","Clare Rose",NA,"thru","7","16",1
"Bud Light Keg","keg","Clare Rose",NA,"order","7","23",NA
"Bud Light Keg","keg","Clare Rose",NA,"oh","7","23",0
"Bud Light Keg","keg","Clare Rose",NA,"thru","7","23",3
"Bud Light Keg","keg","Clare Rose",NA,"order","7","30",NA
"Bud Light Keg","keg","Clare Rose",NA,"oh","7","30",5
"Bud Light Keg","keg","Clare Rose",NA,"thru","7","30",NA
"Bud Light Keg","keg","Clare Rose",NA,"order","8","6",5
"Bud Light Keg","keg","Clare Rose",NA,"oh","8","6",9
"Bud Light Keg","keg","Clare Rose",NA,"thru","8","6",1
"Bud Light Keg","keg","Clare Rose",NA,"order","8","13",1
"Bud Light Keg","keg","Clare Rose",NA,"oh","8","13",9
"Bud Light Keg","keg","Clare Rose",NA,"thru","8","13",1
"Bud Light Keg","keg","Clare Rose",NA,"order","8","20",1
"Bud Light Keg","keg","Clare Rose",NA,"oh","8","20",8
"Bud Light Keg","keg","Clare Rose",NA,"thru","8","20",2
"Bud Light Keg","keg","Clare Rose",NA,"order","8","29",0
"Bud Light Keg","keg","Clare Rose",NA,"oh","8","29",5
"Bud Light Keg","keg","Clare Rose",NA,"thru","8","29",3
"Bud Light Keg","keg","Clare Rose",NA,"order","9","6",NA
"Bud Light Keg","keg","Clare Rose",NA,"oh","9","6",7
"Bud Light Keg","keg","Clare Rose",NA,"thru","9","6",NA
"Bud Light Keg","keg","Clare Rose",NA,"order","9","12",0
"Bud Light Keg","keg","Clare Rose",NA,"oh","9","12",7
"Bud Light Keg","keg","Clare Rose",NA,"thru","9","12",0
"Bud Light Keg","keg","Clare Rose",NA,"order","9","26",0
"Bud Light Keg","keg","Clare Rose",NA,"oh","9","26",4
"Bud Light Keg","keg","Clare Rose",NA,"thru","9","26",3
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","leftover","2022",2
"Budlight Sltzer","seltzer","Clare Rose",NA,"opening","order","2023",17
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","4","30",5
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","4","30",14
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","5","7",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","5","7",8
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","5","7",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","5","14",16
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","5","14",18
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","5","14",6
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","5","21",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","5","21",19
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","5","21",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","5","28",4
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","5","28",14
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","5","28",9
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","6","4",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","6","4",11
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","6","4",3
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","6","11",10
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","6","11",14
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","6","11",7
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","6","18",4
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","6","18",24
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","6","18",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","6","25",4
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","6","25",26
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","6","25",2
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","7","9",0
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","7","9",18
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","7","9",8
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","7","16",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","7","16",39
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","7","16",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","7","23",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","7","23",38
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","7","23",1
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","7","30",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","7","30",35
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","7","30",3
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","8","6",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","8","6",32
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","8","6",3
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","8","13",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","8","13",30
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","8","13",2
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","8","20",1
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","8","20",30
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","8","20",1
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","8","29",0
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","8","29",26
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","8","29",4
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","9","6",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","9","6",27
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","9","6",NA
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","9","12",0
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","9","12",23
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","9","12",4
"Budlight Sltzer","seltzer","Clare Rose",NA,"order","9","26",0
"Budlight Sltzer","seltzer","Clare Rose",NA,"oh","9","26",23
"Budlight Sltzer","seltzer","Clare Rose",NA,"thru","9","26",0
"Budweiser","beer","Clare Rose",NA,"oh","leftover","2022",2
"Budweiser","beer","Clare Rose",NA,"opening","order","2023",29
"Budweiser","beer","Clare Rose",NA,"oh","4","30",18
"Budweiser","beer","Clare Rose",NA,"thru","4","30",13
"Budweiser","beer","Clare Rose",NA,"order","5","7",NA
"Budweiser","beer","Clare Rose",NA,"oh","5","7",15
"Budweiser","beer","Clare Rose",NA,"thru","5","7",3
"Budweiser","beer","Clare Rose",NA,"order","5","14",11
"Budweiser","beer","Clare Rose",NA,"oh","5","14",20
"Budweiser","beer","Clare Rose",NA,"thru","5","14",6
"Budweiser","beer","Clare Rose",NA,"order","5","21",NA
"Budweiser","beer","Clare Rose",NA,"oh","5","21",18
"Budweiser","beer","Clare Rose",NA,"thru","5","21",2
"Budweiser","beer","Clare Rose",NA,"order","5","28",3
"Budweiser","beer","Clare Rose",NA,"oh","5","28",11
"Budweiser","beer","Clare Rose",NA,"thru","5","28",10
"Budweiser","beer","Clare Rose",NA,"order","6","4",4
"Budweiser","beer","Clare Rose",NA,"oh","6","4",3
"Budweiser","beer","Clare Rose",NA,"thru","6","4",12
"Budweiser","beer","Clare Rose",NA,"order","6","11",17
"Budweiser","beer","Clare Rose",NA,"oh","6","11",15
"Budweiser","beer","Clare Rose",NA,"thru","6","11",5
"Budweiser","beer","Clare Rose",NA,"order","6","18",9
"Budweiser","beer","Clare Rose",NA,"oh","6","18",16
"Budweiser","beer","Clare Rose",NA,"thru","6","18",8
"Budweiser","beer","Clare Rose",NA,"order","6","25",4
"Budweiser","beer","Clare Rose",NA,"oh","6","25",15
"Budweiser","beer","Clare Rose",NA,"thru","6","25",5
"Budweiser","beer","Clare Rose",NA,"order","7","9",11
"Budweiser","beer","Clare Rose",NA,"oh","7","9",11
"Budweiser","beer","Clare Rose",NA,"thru","7","9",15
"Budweiser","beer","Clare Rose",NA,"order","7","16",NA
"Budweiser","beer","Clare Rose",NA,"oh","7","16",22
"Budweiser","beer","Clare Rose",NA,"thru","7","16",NA
"Budweiser","beer","Clare Rose",NA,"order","7","23",NA
"Budweiser","beer","Clare Rose",NA,"oh","7","23",15
"Budweiser","beer","Clare Rose",NA,"thru","7","23",7
"Budweiser","beer","Clare Rose",NA,"order","7","30",NA
"Budweiser","beer","Clare Rose",NA,"oh","7","30",12
"Budweiser","beer","Clare Rose",NA,"thru","7","30",3
"Budweiser","beer","Clare Rose",NA,"order","8","6",0
"Budweiser","beer","Clare Rose",NA,"oh","8","6",8
"Budweiser","beer","Clare Rose",NA,"thru","8","6",4
"Budweiser","beer","Clare Rose",NA,"order","8","13",NA
"Budweiser","beer","Clare Rose",NA,"oh","8","13",3
"Budweiser","beer","Clare Rose",NA,"thru","8","13",5
"Budweiser","beer","Clare Rose",NA,"order","8","20",9
"Budweiser","beer","Clare Rose",NA,"oh","8","20",3
"Budweiser","beer","Clare Rose",NA,"thru","8","20",9
"Budweiser","beer","Clare Rose",NA,"order","8","29",0
"Budweiser","beer","Clare Rose",NA,"oh","8","29",2
"Budweiser","beer","Clare Rose",NA,"thru","8","29",1
"Budweiser","beer","Clare Rose",NA,"order","9","6",11
"Budweiser","beer","Clare Rose",NA,"oh","9","6",4
"Budweiser","beer","Clare Rose",NA,"thru","9","6",9
"Budweiser","beer","Clare Rose",NA,"order","9","12",0
"Budweiser","beer","Clare Rose",NA,"oh","9","12",5
"Budweiser","beer","Clare Rose",NA,"thru","9","12",NA
"Budweiser","beer","Clare Rose",NA,"order","9","26",0
"Budweiser","beer","Clare Rose",NA,"oh","9","26",9
"Budweiser","beer","Clare Rose",NA,"thru","9","26",NA
"Bullett Burbon","whiskey","Southern",12,"oh","leftover","2022",2
"Bullett Burbon","whiskey","Southern",12,"opening","order","2023",19
"Bullett Burbon","whiskey","Southern",12,"oh","4","30",15
"Bullett Burbon","whiskey","Southern",12,"thru","4","30",6
"Bullett Burbon","whiskey","Southern",12,"order","5","7",NA
"Bullett Burbon","whiskey","Southern",12,"oh","5","7",14
"Bullett Burbon","whiskey","Southern",12,"thru","5","7",1
"Bullett Burbon","whiskey","Southern",12,"order","5","14",NA
"Bullett Burbon","whiskey","Southern",12,"oh","5","14",13
"Bullett Burbon","whiskey","Southern",12,"thru","5","14",1
"Bullett Burbon","whiskey","Southern",12,"order","5","21",4
"Bullett Burbon","whiskey","Southern",12,"oh","5","21",15
"Bullett Burbon","whiskey","Southern",12,"thru","5","21",2
"Bullett Burbon","whiskey","Southern",12,"order","5","28",4
"Bullett Burbon","whiskey","Southern",12,"oh","5","28",11
"Bullett Burbon","whiskey","Southern",12,"thru","5","28",8
"Bullett Burbon","whiskey","Southern",12,"order","6","4",NA
"Bullett Burbon","whiskey","Southern",12,"oh","6","4",10
"Bullett Burbon","whiskey","Southern",12,"thru","6","4",1
"Bullett Burbon","whiskey","Southern",12,"order","6","11",0
"Bullett Burbon","whiskey","Southern",12,"oh","6","11",8
"Bullett Burbon","whiskey","Southern",12,"thru","6","11",2
"Bullett Burbon","whiskey","Southern",12,"order","6","18",NA
"Bullett Burbon","whiskey","Southern",12,"oh","6","18",1
"Bullett Burbon","whiskey","Southern",12,"thru","6","18",7
"Bullett Burbon","whiskey","Southern",12,"order","6","25",20
"Bullett Burbon","whiskey","Southern",12,"oh","6","25",19
"Bullett Burbon","whiskey","Southern",12,"thru","6","25",2
"Bullett Burbon","whiskey","Southern",12,"order","7","9",2
"Bullett Burbon","whiskey","Southern",12,"oh","7","9",12
"Bullett Burbon","whiskey","Southern",12,"thru","7","9",9
"Bullett Burbon","whiskey","Southern",12,"order","7","16",NA
"Bullett Burbon","whiskey","Southern",12,"oh","7","16",10
"Bullett Burbon","whiskey","Southern",12,"thru","7","16",2
"Bullett Burbon","whiskey","Southern",12,"order","7","23",NA
"Bullett Burbon","whiskey","Southern",12,"oh","7","23",10
"Bullett Burbon","whiskey","Southern",12,"thru","7","23",0
"Bullett Burbon","whiskey","Southern",12,"order","7","30",NA
"Bullett Burbon","whiskey","Southern",12,"oh","7","30",1
"Bullett Burbon","whiskey","Southern",12,"thru","7","30",9
"Bullett Burbon","whiskey","Southern",12,"order","8","6",NA
"Bullett Burbon","whiskey","Southern",12,"oh","8","6",2
"Bullett Burbon","whiskey","Southern",12,"thru","8","6",NA
"Bullett Burbon","whiskey","Southern",12,"order","8","13",NA
"Bullett Burbon","whiskey","Southern",12,"oh","8","13",0
"Bullett Burbon","whiskey","Southern",12,"thru","8","13",2
"Bullett Burbon","whiskey","Southern",12,"order","8","20",0
"Bullett Burbon","whiskey","Southern",12,"oh","8","20",2
"Bullett Burbon","whiskey","Southern",12,"thru","8","20",NA
"Bullett Burbon","whiskey","Southern",12,"order","8","29",0
"Bullett Burbon","whiskey","Southern",12,"oh","8","29",0
"Bullett Burbon","whiskey","Southern",12,"thru","8","29",2
"Bullett Burbon","whiskey","Southern",12,"order","9","6",NA
"Bullett Burbon","whiskey","Southern",12,"oh","9","6",2
"Bullett Burbon","whiskey","Southern",12,"thru","9","6",NA
"Bullett Burbon","whiskey","Southern",12,"order","9","12",0
